2,Sinopec Group,sinopec.com,,"Beijing, China",Energy,,446811,5177,897488
8,Volkswagen,volkswagen.com,,"Wolfsburg, Germany",Motor Vehicles & Parts,,268566,14571,592586
137,U.S. Postal Service,usps.com,,"Washington, DC",Transportation,,67830,-5508,553089
418,Compass Group,compass.com,,"Chertsey, Britain","Hotels, Resturants & Leisure",,28247,1432,514718
26,Gazprom,gazprom.com,,"Moscow, Russia",Energy,,144408,4124,459600
282,Jardine Matheson,jardine.com,,"Hong Kong, China",Retailing,,39921,1710,430000
485,Sodexo,sodexo.com,,"Issy-les-Moulineaux, France","Hotels, Resturants & Leisure",,24512,666,419317
62,Tesco,tesco.com,,"Cheshunt, Britain",Food & Drug Stores,,101580,-9321,386086
64,Carrefour,carrefour.com,,"Boulogne-Billancourt, France",Food & Drug Stores,,101238,1656,381227
63,Siemens,siemens.com,,"Munich, Germany",Industrials,,101560,7288,357000
9,Toyota Motor,toyota.com,,"Toyota, Japan",Motor Vehicles & Parts,,247702,19766,344109
148,Finatis,finatis.com,,"Paris, France",Food & Drug Stores,,65222,-10,340060
70,Nestlé,nestle.com,,"Vevey, Switzerland","Food, Beverages & Tobacco",,100115,15797,339000
314,Edeka Zentrale,edeka.com,,"Hamburg, Germany",Wholesalers,,37337,329,336100
89,Hitachi,hitachi.com,,"Tokyo, Japan",Industrials,,88786,2194,333150
129,Groupe Auchan,auchan.com,,"Croix, France",Food & Drug Stores,,70908,761,330680
177,Sberbank,sberbank.com,,"Moscow, Russia",Financials,,56185,7579,329566
19,EXOR Group,exor.com,,"Turin, Italy",Motor Vehicles & Parts,,162163,428,318562
13,Samsung Electronics,samsung.com,,"Suwon, South Korea",Technology,,195845,21922,307000
374,Accenture,accenture.com,,"Dublin, Ireland",Technology,,31875,2941,305000
150,Bosch,bosch.com,,"Stuttgart, Germany",Motor Vehicles & Parts,,64961,3196,290183
336,Hutchison Whampoa,hutchison.com,,"Hong Kong, China",Retailing,,35097,8660,280000
17,Daimler,daimler.com,,"Stuttgart, Germany",Motor Vehicles & Parts,,172279,9235,279972
81,HSBC Holdings,hsbc.com,,"London, Britain",Financials,,94431,13688,264767
131,Panasonic,panasonic.co.jp,,"Osaka, Japan",Technology,,70169,1632,254084
147,AEON,aeon.com,,"Chiba, Japan",Retailing,,65273,387,249966
51,Rosneft Oil,rosneft.com,,"Moscow, Russia",Energy,,113663,9026,249000
322,SNCF,sncf.com,,"St. Denis, France",Transportation,,36138,802,245763
65,Nippon Tel. & Tel.,ntt.com,,"Tokyo, Japan",Telecommunications,,100913,4711,241600
461,Sumitomo Electric Industries,sumitomo.com,,"Osaka, Japan",Industrials,,25674,1089,240798
364,Henan Energy & Chemical,henan.com,,"Zhengzhou, China",Energy,,33163,-419,239625
97,Metro,metro.com,,"Düsseldorf, Germany",Food & Drug Stores,,85505,172,227868
80,Bank of America Corp.,bofa.com,,"Charlotte, NC",Financials,,95181,4833,223715
108,ArcelorMittal,arcelormittal.com,,"Luxembourg, Luxembourg",Materials,,79282,-1086,222327
264,Shanxi Coking Coal Group,sxcc.com.cn,,"Taiyuan, China",Energy,,41829,67,222137
451,Ansteel Group,ansteel.com,,"Anshan, China",Materials,,26212,-1297,218900
202,JBS,jbs.com,,"São Paulo, Brazil","Food, Beverages & Tobacco",,51176,864,216693
387,Fresenius,fresenius.com,,"Bad Homburg, Germany",Health Care,,30816,1415,216275
196,Shenhua Group,shenhua.com,,"Beijing, China",Energy,,52731,4376,212233
373,Shandong Energy Group,snjt.com,,"Jinan , China",Energy,,32551,-170,208829
44,Honda Motor,honda.com,,"Tokyo, Japan",Motor Vehicles & Parts,,121221,4633,204730
171,Wesfarmers,wesfarmers.com.au,,"Perth, Australia",Food & Drug Stores,,57221,2467,203000
157,Toshiba,toshiba.com,,"Tokyo, Japan",Industrials,,63175,-,198741
181,Woolworths,woolworths.com.au,,"Bella Vista, Australia",Food & Drug Stores,,55940,2250,198000
109,Dongfeng Motor Group,dongfeng.com,,"Wuhan, China",Motor Vehicles & Parts,,78978,1600,197192
277,HCA Holdings,hca.com,,"Nashville, TN",Health Care,,40087,1875,197000
355,Pegatron,pegatron.com,,"Taipei, Taiwan",Technology,,33652,483,196251
287,Weston,weston.com,,"Toronto, Ontario, Canada",Food & Drug Stores,,39769,114,195000
490,Onex,onex.com,,"Toronto, Ontario, Canada",Technology,,24219,-115,192000
334,Canon,canon.jp,,"Tokyo, Japan",Technology,,35215,2407,191889
128,Peugeot,peugeot.com,,"Paris, France",Motor Vehicles & Parts,,71111,-936,189786
233,Continental,continental-corporation.com,,"Hanover, Germany",Motor Vehicles & Parts,,45772,3150,189168
67,Banco Santander,santander.com,,"Madrid, Spain",Financials,,100706,7715,185405
200,Vinci,vinci.fr,,"Rueil-Malmaison, France",Engineering & Construction,,51992,3297,185293
192,Saint-Gobain,saint-gobain.com,,"Courbevoie, France",Materials,,54459,1264,181742
42,BNP Paribas,bnp.com,,"Paris, France",Financials,,124333,208,179603
186,CITIC Group,citic.com,,"Beijing, China",Financials,,55325,4715,179288
30,CVS Health,cvs.com,,"Woonsocket, RI",Food & Drug Stores,,139367,4644,177800
153,Unilever,unilever.com,,"London, Britain/Netherlands","Food, Beverages & Tobacco",,64251,6859,173000
35,UnitedHealth Group,unitedhealth.com,,"Minnetonka, MN",Health Care,,130474,5619,170000
228,Huawei Investment & Holding,huawei.com,,"Shenzhen, China",Technology,,46774,4520,170000
245,Johnson Controls,johnson.com,,"Milwaukee, WI",Motor Vehicles & Parts,,43855,1215,168000
367,Schneider Electric,schneider.com,,"Rueil-Malmaison, France",Industrials,,33082,2574,167124
341,Datong Coal Mine Group,datong.com,,"Datong, China",Energy,,34704,-452,167030
179,ThyssenKrupp,thyssenkrupp.com,,"Essen, Germany",Materials,,56027,284,160745
376,Veolia Environnement,veolia.com,,"Paris, France",Energy,,31831,326,160180
251,Fujitsu,fujitsu.com,,"Tokyo, Japan",Technology,,43231,1273,158846
199,Orange,orange.com,,"Paris, France",Telecommunications,,52325,1227,156233
409,Yangquan Coal Industry Group,yangquan.com,,"Yangquan, China",Energy,,29397,-10,155566
226,Anheuser-Busch InBev,anheuser-busch.com,,"Leuven, Belgium","Food, Beverages & Tobacco",,47063,9216,154029
49,Societe Generale,socgen.com,,"Paris, France",Financials,,118232,3571,153836
39,PDVSA,pdvsa.com,,"Caracas, Venezuela",Energy,,128439,7386,152072
453,Flextronics International,flextronics.com,,"Singapore, Singapore",Technology,,26147,600,150000
59,Nissan Motor,nissan.com,,"Yokohama, Japan",Motor Vehicles & Parts,,103459,4161,149388
315,Jizhong Energy Group,jznyjt.com,,"Xingtai, China",Energy,,37201,-351,147970
32,Allianz,grupoacs.com,,"Munich, Germany",Financials,,136846,8252,147425
293,Denso,denso.com,,"Kariya, Japan",Motor Vehicles & Parts,,39198,2350,146714
379,Shanxi Jincheng Anthracite Coal Mining,jamg.cn,,"Jincheng, China",Energy,,31504,102,145646
47,Pemex,pemex.com,,"Mexico City, Mexico",Energy,,119238,-19929,144927
340,Bridgestone,bridgestone.com,,"Tokyo, Japan",Motor Vehicles & Parts,,34711,2840,144632
224,China Huaneng Group,chng.com.cn,,"Beijing, China",Energy,,47401,423,142260
380,Shaanxi Yanchang Petroleum,sxycpc.com,,"Xi'an, China",Energy,,31391,1085,141085
284,ABB,abb.com,,"Zurich, Switzerland",Industrials,,39830,2594,140400
402,Shougang Group,shougang.com,,"Beijing, China",Materials,,29668,3,139422
106,Airbus Group,airbus.com,,"Leiden, Netherlands",Aerospace & Defense,,80537,3108,138622
218,Baosteel Group,baosteel.com,,"Shanghai, China",Materials,,48323,952,136616
167,Novartis,novartis.com,,"Basel, Switzerland",Health Care,,59593,10210,133413
195,Barclays,barclays.com,,"London, Britain",Financials,,53850,-286,132300
239,HeBei Iron & Steel Group,hbisco.com,,"Shijiazhuang, China",Materials,,45543,-186,132146
116,Sony,sony.com,,"Tokyo, Japan",Technology,,74724,-1145,131700
318,Magna International,magna.com,,"Aurora, Ontario, Canada",Motor Vehicles & Parts,,36641,1882,131225
291,Mitsubishi Electric,mitsubishi.com,,"Tokyo, Japan",Industrials,,39318,2134,129249
246,UniCredit Group,unicredit.com,,"Milan, Italy",Financials,,43810,2663,129021
244,Bouygues,bouygues.com,,"Paris, France",Engineering & Construction,,44100,1070,127470
248,Royal Ahold,aholddelhaize.com,,"Zaandam, Netherlands",Food & Drug Stores,,43514,788,126000
201,Mitsubishi UFJ Financial Group,mufg.jp,,"Tokyo, Japan",Financials,,51282,9402,125739
140,Telefonica,telefonica.com,,"Madrid, Spain",Telecommunications,,66826,3980,123700
234,Shandong Weiqiao Pioneering,weiqiaocy.com,,"Shandong, China",Apparel,,45757,1150,123517
288,Sinomach,sinomach.com,,"Beijing, China",Industrials,,39722,-288,120771
272,COFCO,cofco.com,,"Beijing, China",Wholesalers,,40524,123,120674
389,Quanta Computer,quanta.com,,"Taoyuan, Taiwan",Technology,,30569,623,120370
215,Schlumberger,schlumberger.com,,"Houston, TX",Energy,,48580,5438,120000
208,A.P. Moller-Maersk A/S,maersk.com,,"Copenhagen, Denmark",Transportation,,50337,5015,119207
178,Bayer,bayer.com,,"Leverkusen, Germany",Chemicals,,56031,4544,118888
285,Lufthansa Group,lufthansa.com,,"Cologne, Germany",Transportation,,39810,73,118781
363,Ericsson,ericsson.com,,"Stockholm, Sweden",Technology,,33220,1685,118443
382,Jinneng Group,jinneng.com,,"Taiyuan , China",Energy,,31317,-2,118171
191,Renault,renault.com,,"Boulogne-Billancourt, France",Motor Vehicles & Parts,,54460,2507,117395
56,BMW,bmw.com,,"Munich, Germany",Motor Vehicles & Parts,,106654,7691,116324
72,China National Offshore Oil,cnooc.com.cn,,"Beijing, China",Energy,,99262,8592,114573
407,Delhaize Group,delhaize.com,,"Brussels, Belgium",Food & Drug Stores,,29482,118,114373
241,Sanofi,sanofi.com,,"Paris, France",Health Care,,45246,5823,113496
76,BASF,basf.com,,"Ludwigshafen, Germany",Chemicals,,98595,6838,113292
165,China Communications Construction,ccccltd.cn,,"Beijing, China",Engineering & Construction,,60119,1467,113189
464,HNA Group,hna.com,,"Haikou City, China",Transportation,,25646,206,113089
126,Banco do Brasil,bb.com.br,,"Bras'lia, Brazil",Financials,,71184,5035,111628
206,Itochu,itochu.com,,"Osaka, Japan",Wholesalers,,50855,2733,110487
43,Lukoil,lukoil.com,,"Moscow, Russia",Energy,,122803,4746,110300
99,Hyundai Motor,hyundai.com,,"Seoul, South Korea",Motor Vehicles & Parts,,84771,6977,109748
303,Royal Bank of Scotland Group,rbs.com,,"Edinburgh, Britain",Financials,,38054,-4561,108700
301,Sainsburys,sainsburys.com,,"London, Britain",Food & Drug Stores,,38254,-267,107400
261,Christian Dior,dior.com,,"Paris, France",Apparel,,42031,1933,107012
10,Glencore,glencore.com,,"Baar, Switzerland",Energy,,221073,2308,106831
458,Michelin,michelin.com,,"Clermont-Ferrand, France",Motor Vehicles & Parts,,25937,1367,106696
136,Vodafone Group,vodafone.com,,"Newbury, Britain",Telecommunications,,67944,9269,105970
348,Mondelez International,mondelez.com,,"Deerfield, IL","Food, Beverages & Tobacco",,34244,2184,104000
500,Wuhan Iron & Steel,wugangaustralia.com.au,,"Wuhan, China",Materials,,23720,54,103594
404,VTB Bank,vtb.ru,,"Moscow, Russia",Financials,,29546,106,101072
11,Total,total.com,,"Courbevoie, France",Energy,,212018,4244,100307
392,China Datang,cccme.org.cn,,"Beijing, China",Energy,,30206,11,100082
422,Danone,danone.com,,"Paris, France","Food, Beverages & Tobacco",,28048,1484,99927
265,ChemChina,chemchina.com,,"Beijing, China",Chemicals,,41813,-185,99247
444,NEC,nec.com,,"Tokyo, Japan",Technology,,26699,521,98882
268,Volvo,volvo.com,,"Göteborg, Sweden",Motor Vehicles & Parts,,41230,305,98697
164,Deutsche Bank,db.com,,"Frankfurt, Germany",Financials,,61040,2206,98138
309,GlaxoSmithKline,gsk.com,,"Brentford, Britain",Health Care,,37871,4536,97921
20,AXA,axa.com,,"Paris, France",Financials,,161173,6664,96279
276,Sinopharm,sinopharm.com,,"Beijing, China",Health Care,,40105,439,94743
365,Air France-KLM Group,klm.com,,"Paris, France",Transportation,,33120,-262,94666
366,Air France-KLM Group,airfrance.fr,,"Paris, France",Transportation,,33120,-262,94666
3,Royal Dutch Shell,shell.com,,"The Hague, Netherlands",Energy,,431344,14874,94000
378,CFE,cfe.com,,"Mexico City, Mexico",Energy,,31533,-3519,93942
60,SAIC Motor,saic.com,,"Shanghai, China",Motor Vehicles & Parts,,102248,4540,92484
252,Wilmar International,wilmar.com,,"Singapore, Singapore","Food, Beverages & Tobacco",,43084,1156,92000
482,Alstom,alstom.com,,"Levallois-Perret, France",Industrials,,24564,-906,90365
173,Intesa Sanpaolo,intesa.com,,"Turin, Italy",Financials,,57070,1659,89486
189,Roche Group,roche.com,,"Basel, Switzerland",Health Care,,54494,10198,88509
411,BT Group,bt.com,,"London, Britain",Telecommunications,,28928,3435,88500
431,Morrisons,morrisons.com,,"Bradford, Britain",Food & Drug Stores,,27483,-1243,85545
6,BP,bp.com,,"London, Britain",Energy,,358678,3780,84500
145,Lloyds Banking Group,lloyds.com,,"London, Britain",Financials,,65591,2324,84490
25,ENI,eni.com,,"Rome, Italy",Energy,,147175,1712,84405
175,LG Electronics,lg.com,,"Seoul, South Korea",Technology,,57038,379,83000
319,Mitsubishi Heavy Industries,mhi.com,,"Tokyo, Japan",Industrials,,36309,1004,81845
57,SK Holdings,sk.com,,"Seoul, South Korea",Energy,,106248,-506,81667
357,Toronto-Dominion Bank,tdbank.com,,"Toronto, Ontario, Canada",Financials,,33309,7134,81137
28,Petrobras,petrobras.com,,"Rio de Janeiro, Brazil",Energy,,143657,-7367,80908
395,Loreal,loreal.com,,"Clichy, France",Household Products,,29889,6513,78611
469,TUI,tui.com,,"Hanover, Germany","Hotels, Resturants & Leisure",,25385,142,77309
312,Vale,vale.com,,"Rio de Janeiro, Brazil",Energy,,37539,657,76531
463,Heineken Holding,heineken.com,,"Amsterdam, Netherlands","Food, Beverages & Tobacco",,25668,1008,76136
468,BAE Systems,bae.com,,"London, Britain",Aerospace & Defense,,25400,1218,76000
475,CRH,crh.com,,"Dublin, Ireland",Materials,,25087,772,75706
254,Tata Motors,tata.com,,"Mumbai, India",Motor Vehicles & Parts,,42975,2287,75502
350,Sumitomo,sumitomo.com,,"Tokyo, Japan",Wholesalers,,34218,-665,75448
397,Migros Group,migros.com,,"Zurich, Switzerland",Food & Drug Stores,,29825,970,74262
299,Royal Bank of Canada,rbc.com,,"Toronto, Ontario, Canada",Financials,,38544,8261,73498
58,Credit Agricole,credit-agricole.fr,,"Paris, France",Financials,,106198,3104,72567
132,Mitsubishi Corp.,mitsubishi.com,,"Tokyo, Japan",Wholesalers,,69755,3643,71994
69,Enel,enel.com,,"Rome, Italy",Energy,,100539,685,68961
91,ING Group,ing.com,,"Amsterdam, Netherlands",Financials,,87990,1277,68431
344,Xinxing Cathay International,xxcig.com,,"Beijing, China",Materials,,34497,439,67897
304,Bohai Steel Group,bohai.com,,"Tianjin, China",Materials,,37986,38,67151
110,SoftBank Group,softbank.com,,"Tokyo, Japan",Telecommunications,,78857,6078,66154
401,Coop Group,coop.com,,"Basel, Switzerland",Food & Drug Stores,,29684,513,66125
423,Compal Electronics,compal.com,,"Taipei, Taiwan",Technology,,27909,232,64473
362,Guangzhou Automobile Industry Group,gagc.com.cn,,"Guangzhou, China",Motor Vehicles & Parts,,33237,284,63405
466,Old Mutual,oldmutual.co.uk,,"London, Britain",Financials,,25479,958,61583
400,Kailuan Group,kailuan.com,,"Tangshan, China",Energy,,29727,-478,61539
308,UBS Group,ubs.com,,"Zurich, Switzerland",Financials,,37883,3942,60155
231,Lenovo Group,lenovo.com,,"Hong Kong, China",Technology,,46295,828,60000
154,RWE,rwe.com,,"Essen, Germany",Energy,,63912,2403,59784
222,Rio Tinto Group,riotinto.com,,"London, Britain",Energy,,47664,6527,59775
323,Deere,deere.com,,"Moline, IL",Industrials,,36066,3161,59623
337,JFE Holdings,jfe.com,,"Tokyo, Japan",Materials,,35019,1267,58856
455,AstraZeneca,astrazeneca.com,,"London, Britain",Health Care,,26095,1233,57500
436,Suzuki Motor,suzuki.com,,"Hamamatsu, Japan",Motor Vehicles & Parts,,27426,881,57409
412,Mizuho Financial Group,mizuho.com,,"Tokyo, Japan",Financials,,28924,5565,54784
105,Sinochem,sinochem.com,,"Beijing, China",Wholesalers,,80635,562,54742
498,Rolls-Royce Holdings,rolls-royce.com,,"London, Britain",Aerospace & Defense,,23785,113,54100
142,Dai-ichi Life Insurance,dai-ichi.com,,"Tokyo, Japan",Financials,,65960,1295,54090
68,Petronas,petronas.com,,"Kuala Lumpur, Malaysia",Energy,,100618,11322,50949
271,Industrial Bank,cib.com.cn,,"Fuzhou, China",Financials,,40594,7650,50214
473,LG Display,lg.com,,"Seoul, South Korea",Technology,,25126,858,49421
470,Sharp,sharp.com,,"Osaka, Japan",Technology,,25341,-2022,49096
242,Kia Motors,kia.com,,"Seoul, South Korea",Motor Vehicles & Parts,,44730,2843,48936
394,Rabobank,rabobank.com,,"Utrecht, Netherlands",Financials,,29943,822,48254
480,Perusahaan Listrik Negara,pln.co.id,,"Jakarta, Indonesia",Energy,,24686,989,48068
213,Mitsui,mitsui.com,,"Tokyo, Japan",Wholesalers,,49158,2787,47118
139,BHP Billiton,bhp.com,,"Melbourne, Australia",Energy,,67206,13832,47044
289,Credit Suisse Group,credit-suisse.com,,"Zurich, Switzerland",Financials,,39669,2049,45800
83,Marathon Petroleum,marathon.com,,"Findlay, OH",Energy,,91417,2524,45340
269,Commonwealth Bank,commonwealth.com,,"Sydney, Australia",Financials,,40668,7921,44329
429,Mazda Motor,mazda.com,,"Hiroshima, Japan",Motor Vehicles & Parts,,27593,1444,44035
472,Taiwan Semiconductor,tsmc.com,,"Hsinchu, Taiwan",Technology,,25173,8392,43591
103,Munich Re,munichre.com,,"Munich, Germany",Financials,,81685,4182,43316
263,Meiji Yasuda Life Insurance,meijiyasuda.co.jp,,"Tokyo, Japan",Financials,,41836,2413,40793
209,SABIC,sabic.com,,"Riyadh, Saudi Arabia",Chemicals,,50155,6224,40000
125,Marubeni,marubeni.com,,"Tokyo, Japan",Wholesalers,,71254,960,38830
217,Centrica,centrica.com,,"Windsor, Britain",Energy,,48410,-1665,37530
162,POSCO,posco.com,,"Seoul, South Korea",Materials,,61504,600,37225
399,Mapfre Group,mapfre.com,,"Madrid, Spain",Financials,,29733,1121,37053
330,Westpac Banking,westpac.com,,"Sydney, Australia",Financials,,35549,6955,36373
396,Sompo Japan Nipponkoa,sompo.com,,"Tokyo, Japan",Financials,,29853,493,36086
172,Bunge,bunge.com,,"White Plains, NY","Food, Beverages & Tobacco",,57161,515,35000
329,Hanwha,hanwha.com,,"Seoul, South Korea",Financials,,35574,-346,34828
119,Indian Oil,indian.com,,"New Delhi, India",Energy,,74196,803,34806
290,Tokio Marine Holdings,tokiomarine.com,,"Tokyo, Japan",Financials,,39363,2250,33786
413,Vivendi,vivendi.com,,"Paris, France",Media,,28923,6293,33558
384,Kansai Electric Power,kepco.co.jp,,"Osaka, Japan",Energy,,30978,-1349,33539
449,Oil & Natural Gas,ongcindia.com,,"Dehradun, India",Energy,,26311,2998,33185
481,Telstra,telstra.com,,"Melbourne, Australia",Telecommunications,,24640,3923,31931
446,Adecco Group,adecco.com,,"Glattbrugg, Switzerland","Hotels, Resturants & Leisure",,26530,846,31576
360,DirecTV,directv.com,,"El Segundo, CA",Telecommunications,,33260,2756,30925
419,Chubu Electric Power,chuden.co.jp,,"Nagoya, Japan",Energy,,28227,352,30848
491,Vattenfall,vattenfall.com,,"Solna, Sweden",Energy,,24180,-1191,30181
212,Manulife Financial,manulife.com,,"Toronto, Ontario, Canada",Financials,,49371,3170,29400
435,Exelon,exelon.com,,"Chicago, IL",Energy,,27429,1623,28993
163,Aegon,aegon.com,,"The Hague, Netherlands",Financials,,61468,1002,28602
462,Duke Energy,duke.com,,"Charlotte, NC",Energy,,25673,1883,28344
267,KDDI,kddi.com,,"Tokyo, Japan",Telecommunications,,41593,3892,28173
283,Iberdrola,iberdrola.com,,"Bilbao, Spain",Energy,,39838,3086,28021
295,DZ Bank,dzbank.com,,"Frankfurt, Germany",Financials,,38793,2294,28012
445,Lotte Shopping,lotte.com,,"Seoul, South Korea",Retailing,,26687,500,27880
130,Pertamina,pertamina.com,,"Jakarta, Indonesia",Energy,,70648,1504,27429
354,Jiangxi Copper,jxcc.com,,"Guixi, China",Energy,,33778,52,27082
375,Twenty-First Century Fox,fox.com,,"New York, NY",Media,,31867,4514,27000
92,JX Holdings,jx.com,,"Tokyo, Japan",Energy,,87779,-2521,26415
123,Aviva,aviva.com,,"London, Britain",Financials,,71602,2582,26364
93,PTT,ptt.com,,"Bangkok, Thailand",Energy,,87299,1718,25986
415,Time Warner,time.com,,"New York, NY",Media,,28774,3827,25600
223,OMV Group,omv.com,,"Vienna, Austria",Energy,,47639,524,25501
298,Power Corp. of Canada,powercorporation.com,,"Montreal, Quebec, Canada",Financials,,38601,1201,25500
158,Reliance Industries,reliance.com,,"Mumbai, India",Energy,,62803,3853,24930
497,AntarChile,antarchile.com,,"Santiago, Chile",Energy,,23846,509,24031
188,Repsol,repsol.com,,"Madrid, Spain",Energy,,54672,2138,23354
75,Statoil,statoil.com,,"Stavanger, Norway",Energy,,98801,3474,22516
230,Ingram Micro,ingram.com,,"Santa Ana, CA",Wholesalers,,46487,266,21700
342,CEFC China Energy,cefc.co,,"Shanghai, China",Energy,,34699,561,21568
353,PKN ORLEN Group,orlen.pl,,"Plock, Poland",Energy,,33866,-1842,20305
467,AIA Group,aia.com,,"Hong Kong, China",Financials,,25433,3450,20000
205,SSE,sse.com,,"Perth, Britain",Energy,,50932,873,19965
292,Talanx,talanx.com,,"Hanover, Germany",Financials,,39289,1020,19819
146,Tewoo Group,tewoo.com,,"Tianjin, China",Wholesalers,,65300,178,19373
247,Amer International Group,amer.com.cn,,"Shenzhen, China",Industrials,,43611,957,17556
331,Achmea,achmea.com,,"Zeist, Netherlands",Financials,,35545,18,16556
316,CPC,cpc.com,,"Taipei, Taiwan",Energy,,37000,-1113,14787
454,Medipal Holdings,medipal.com,,"Tokyo, Japan",Health Care,,26129,215,14637
317,Suncor Energy,suncor.com,,"Calgary, Alberta, Canada",Energy,,36664,2444,13980
414,Ultrapar Holdings,ultrapar.com,,"São Paulo, Brazil",Energy,,28774,527,13973
280,Bharat Petroleum,bharatpetroleum.com,,"Mumbai, India",Energy,,40019,786,13570
406,Unipol,unipol.com,,"Bologna, Italy",Financials,,29520,255,13563
236,LyondellBasell Industries,lyondellbasell.com,,"Rotterdam, Netherlands",Chemicals,,45609,4174,13100
349,TIAA-CREF,tiaa-cref.com,,"New York, NY",Financials,,34230,966,12322
313,Swiss Re,swissre.com,,"Zurich, Switzerland",Financials,,37347,3500,12224
255,CHS,chs.com,,"Inver Grove Heights, MN","Food, Beverages & Tobacco",,42664,1081,11824
459,Occidental Petroleum,occidental.com,,"Houston, TX",Energy,,25898,616,11700
346,Ecopetrol,ecopetrol.com,,"Bogotá, Colombia",Energy,,34438,3752,11069
351,Enbridge,enbridge.com,,"Calgary, Alberta, Canada",Energy,,34088,1272,8882
307,Idemitsu Kosan,idemitsu.com,,"Tokyo, Japan",Energy,,37926,-1254,8829
478,Gilead Sciences,gileadsciences.com,,"Foster City, CA",Health Care,,24890,12101,7000
499,Cosmo Oil,cosmo-oil.co.jp,,"Tokyo, Japan",Energy,,23734,-707,6359
279,Tesoro,tesoro.com,,"San Antonio, TX",Energy,,40052,843,5641
40,Trafigura Beheer,trafigura.com,,"Amsterdam, Netherlands",Wholesalers,,127612,1039,5326
166,CNP Assurances,cnp.com,,"Paris, France",Financials,,59648,1432,4705
428,TonenGeneral Sekiyu,jxtg-group.co.jp,,"Tokyo, Japan",Energy,,27655,-132,3512
439,S-Oil,s-oil.com,,"Seoul, South Korea",Energy,,27122,-273,2796
77,Noble Group,thisisnoble.com,,"Hong Kong, China",Wholesalers,,97604,132,1900
474,Greenergy Fuels Holdings,greenergy.com,,"London, Britain",Energy,,25116,17,518
460,GasTerra,gasterra.com,,"Groningen, Netherlands",Energy,,25868,47,179